Longitude,Latitude,SourceID,January,February,March,April,May,June,July,August,September,October,November,December
-78.620868,33.859488,26GC028GG07,0,0,0,0,0,0,0,0,0,0,0,0
-78.619087,33.857186,26GC028GG08,0,0,0,0,0,0,0,0,0,0,0,0
-78.623313,33.853981,26GC028GG10,2.1,0,0.5,4.1,3.9,6.8,8.9,6.5,3,5.2,5.5,8
-78.644975,33.874302,26GC029GG01,0,0,0,0,0,0,0,0,0,0,0,0
-78.645582,33.873739,26GC029GG02,0,0,0,0,0,0,0,0,0,0,0,0
-78.915032,33.681832,26GC036GG01,0,0,0,0,0,0,0,0,0,0,0,0
-78.915337,33.681449,26GC036GG02,0,0,0,0,0,0,0,0,0,0,0,0
-78.914841,33.681323,26GC036GG03,0,0,0,0,0,0,0,0,0,0,0,0
-78.914436,33.681858,26GC036GG04,0,0,0,0,0,0,0,0,0,0,0,0
-78.627989,33.868686,26GC041GG01,0,0,0,1.8,0,0,0,0,0,0,0,0
-78.625489,33.865418,26GC041GG02,0,0,0,0,0,0,0,0,0,0,0,0
-78.629874,33.867109,26GC041GG03,0,0,0,2.2,0.5,0,0,0,0,0,0,0
-79.006,33.748,26GC044GG02,0,0,1,1.5,2.5,1,2.5,2,2,0,0,0
-79.00624,33.73899,26GC044GG03,0,0,0,2,2.5,1,1,1.5,1,0,0,0
-79.00189,33.73892,26GC044GG04,0,0,1,2,3,2,2,1,2,0,0,0
-78.636513,33.871489,26GC051GG02,0,0.007614,0.057229,0.043324,0.065728,0.10477,0.095682,0.045441,0.035915,0,0.081653,0
-78.63681,33.872627,26GC051GG03,0,0,0,0,0,0,0,0,0,0,0,0
-78.60055,33.879975,26GC054GG01,0.23,0.2,1.35,1.98,3.27,4.6,7.1,9.68,8.1,5.8,2.65,1.4
-78.995833,33.604722,26GC055GG01,0,0,0,0,0,1.26,1.84,1.28,0,0,0,0
-79.043116,33.594064,26GC056GG01,0.21,0.643,2.161,3.422,5.612,4.761,5.026,5.723,3.171,2.032,1.754,1.264
-78.903053,33.734101,26GC058GG01,0,0.37,0,0.14,1.9,1.2,0,0,0,0,0,0
-78.909032,33.737336,26GC058GG02,0,0,0,0,0,0,0,0,0,0,0,0
-78.760424,33.993465,26GC060GG01,0.05,0.015,0.275,0.4,0.9,2.1,2.4,1.1,0.8,0.3,0.081,0
-79.01418,33.79605,26IR019GG03,0.01,0,0,0.02,0.02,0.04,0.03,0.02,0.01,0,0.01,0
-78.990001,33.800001,26IR019GG05,0,0,0,0,0.01,0.02,0.03,0.01,0.01,0,0,0
-78.87083,33.7174,26IR020GG01,2.97,6.38,8.56,9.07,9.79,9.26,9.08,9.15,6.9,4.86,7.1,9.21
-78.935833,34.046667,26IR025GG01,0,0,0,0,0,0.5,2,2,0,0,0,0
-78.935361,34.040417,26IR025GG02,0,0,0,0,0,6,8,7,0,0,0,0
-78.935361,34.040389,26IR025GG03,0,0,0,0,0,3,4,3,0,0,0,0
-78.93721,34.046904,26IR025GG04,0,0,0,0,0,0.5,1,1,0,0,0,0
-78.94046,33.672019,26IR026GG01,0.002,0.0092,0.09,0.088,0.009,0.066,0.122,0.103,0,0,0,0.096
-78.778989,33.77417,26IR026GG02,0,0,0,0,0,0,0,0,0,0,0,0
-78.993817,33.780616,26IR027GG02,0,0.33,1.027,0.58,1.75,1.34,0.4,0.66,0,0,1.36,0.83
-78.987713,33.7737,26IR027GG03,0.16,1.64,0.82,0.74,2.56,1.14,0.31,0.37,0.57,0.31,1.21,1.27
-78.995983,33.781803,26IR027GG04,0,1.65,0.92,0.83,3.11,1.7,0.54,0.62,0.25,0.94,1.26,0.8
-78.808076,33.75222,26IR028GG01,42.018142,3.848738,3.893529,0.855323,0.328763,2.991578,3.309556,3.997478,0,3.981614,0,0
-78.651894,33.848869,26WS001GG02,1.98,2.24,4.55,6.53,5.78,8,8,6.22,4.62,4.14,2.76,2.7
-78.69678,33.817489,26WS001GG05,0,0,0,0,0,0,0,0,0,0,0,0
-78.73859,33.801805,26WS001GG06,4.04,4.4,6.54,6.78,8.26,9.92,9.13,7.89,6.09,5.34,5.39,5.58
-78.728245,33.799513,26WS001GG10,0,0,0,0,0,0,0,0,0,0,0,0
-78.67254,33.821378,26WS001GG11,0,0,0,0,0,0,0,0,0,0,0,0
-78.704772,33.809625,26WS001GG12,0,0,0,0,0,0,0,0,0,0,0,0
-79.105478,33.796426,26WS002GG02,4.69,2.23,3.76,4.21,9.92,8.53,6.27,9.63,6.48,5.78,5.34,5.1
-79.118488,33.687954,26WS002GG03,0,0,0,0,0,0,0,0,0,0,0,0
-79.163414,33.864904,26WS002GG04,10.4,14.03,16.28,11.97,17.39,14.94,15.98,12.18,9.7,17.34,14.52,15.06
-79.233948,33.875187,26WS002GG05,13.56,11.99,10.61,11.8,17.7,15.03,13.87,15.5,12.2,14.52,13.52,13.06
-79.185306,33.753808,26WS002GG06,3.79,3.75,4.93,4.36,10.38,9.61,9.9,9.47,9.28,8.22,6.57,6.43
-78.74874,33.798027,26WS003GG01,0.088,0.079,0.08,0.081,0.081,0.058,0,0.073,0,0,0,0.117
-78.788483,33.770123,26WS003GG05,0,0,0,0,0,0,0,0,0,0,0,0
-78.822857,33.755002,26WS003GG08,0,0,0,0,0,0,0,0,0,0,0,0
-78.885288,33.711959,26WS003GG18,0.073,0.069,0.066,0.065,0.069,0.051,0.095,0.161,0,0,0,0.089
-78.897687,33.693564,26WS003GG21,0,0,0,0,0,0,0,0,0,0,0,0
-78.907937,33.676241,26WS003GG24,0,0,0,0,0,0,0,0,0,0,0,0
-78.859522,33.717694,26WS003GG32,0.091,0.076,0.079,0.073,0.082,0.025,0.068,0.039,0,0,0,0.08
-78.960096,33.630275,26WS005GG02,4.2,3.23,3.62,5.81,7.25,2.77,6.04,6.95,6.44,5.77,4.25,3.45
-78.962947,33.621821,26WS005GG03,0.46,0.31,0.5,0.77,0.71,1.72,2.21,1.43,0.63,0.84,1.2,2.42
-78.963245,33.626233,26WS005GG04,1.15,2.27,3.82,3.08,1.93,5.44,5.18,3.29,1.58,1.81,0.97,2.25
-78.737761,33.856667,26WS009GG01,0,0,0,0,0,0,0,0,0,0,0,0
-78.752874,33.922892,26WS009GG02,0,0,0,0,0,0,0,0,0,0,0,0
-78.952494,33.729753,26WS009GG03,0,0,0,0,0,0,0,0,0,0,0,0
-78.980743,33.689147,26WS009GG04,0,0,0,0,0,0,0,0,0,0,0,0
-78.942352,33.695455,26WS009GG05,0,0,0,0,0,0,0,0,0,0,0,0
-78.961297,33.63828,26WS009GG07,0,0,0,0,0,0,0,0,0,0,0,0
-78.96485,33.63,26WS009GG08,0,0,0,0,0,0,0,0,0,0,0,0
-79.010137,33.771686,26WS009GG11,0,0,0,0,0,0,0,0,0,0,0,0
-79.012603,33.588961,26WS009GG14,0,0,0,0,0,0,0,0,0,0,0,0
-79.011348,33.592705,26WS009GG15,0,0,0,0,0,0,0,0,0,0,0,0
-79.029066,33.646715,26WS009GG23,2.64,0,3.042,8.014,7.55,8.572,4.361,8.651,5.158,6.98,1.512,3.221
-78.95431,33.651519,26WS009GG24,0,0,0,0,0,0,0,0,0,0,0,0
-78.947217,33.738586,26WS009GG25,0,0,0,0,0,0,0,0,0,0,0,0
-78.761559,33.915398,26WS009GG26,0,0,0,0,0,0,0,0,0,0,0,0
-78.894311,33.829166,26WS009GG27,0,0,0,0,0,0,0,0,0,0,0,0
-78.977096,33.812534,26WS009GG28,0,0,0,0,0,0,0,0,0,0,0,0
-79.051852,33.658717,26WS009GG30,21.945,18.105,21.034,16.076,17.491,13.611,7.363,14.047,10.93,18.448,23.646,21.447
-79.021103,33.619882,26WS009GG31,0,0,0,0,0,0,0,0,0,0,0,0
-79.022383,34.144394,26WS009GG32,6.886,6.205,6.928,6.667,6.903,6.893,6.729,7.07,6.741,7.008,6.707,7.075
-78.73748,33.957296,26WS009GG34,0,0,0,0,0,0,0,0,0,0,0,0
-78.944364,33.643223,26WS009GG35,0,0,0,0,0,0,0,0,0,0,0,0
-79.008695,33.586427,26WS009GG36,0,0,0,0,0,0,0,0,0,0,0,0
-78.737834,33.856745,26WS009GG37,0,0,0,0,0,0,0,0,0,0,0,0
-78.725968,33.84103,26WS009GG38,0,0,0,0,0,0,0,0,0,0,0,0
-79.03209,33.781411,26WS009GG39,0,0,0,0,0,0,0,0,0,0,0,0
-79.106624,33.64581,26WS009GG40,0,0,0,0,0,0,0,0,0,0,0,0
-79.204778,33.998779,26WS009GG41,0,0,0,0,0,0,0,0,0,0,0,0
-78.978003,33.613454,26WS009GG42,0,0,0,0,0,0,0,0,0,0,0,0
-78.984042,33.630269,26WS009GG43,0,0,0,0,0,0,0,0,0,0,0,0
-78.992699,33.613633,26WS009GG44,0,0,0,0,0,0,0,0,0,0,0,0
-79.204531,33.999415,26WS009GG45,0,0,0,0,0,0,0,0,0,0,0,0
-78.683423,33.850501,26WS009GG46,0,0,0,0,0,0,0,0,0,0,0,0
-78.973092,33.756963,26WS009GG47,0,0,0,0,29.095,45.129,45.599,49.033,45.788,44.284,44.813,43.42
-79.080428,33.798317,26WS009GG48,29.313,21.63,0.983,28.458,29.872,28.242,26.573,26.275,21.353,23.169,14.422,21.426
-78.899391,33.720872,26WS009GG49,0,0,0,8.661,7.975,2.27,0,3.895,14.248,3.882,2.958,0
-78.903183,33.723089,26WS009GG50,14.919,15.32,16.63,15.396,16.861,17.805,16.323,16.305,16.339,15.386,16.484,15.399
-78.865108,33.994103,26WS009GG51,0,0,0,0,0,0,0,0,0,0,0,0
-79.012242,33.58905,26WS009GG52,0,0,0,0,0,0,0,0,0,0,0,0
-78.868822,33.763488,26WS009GG53,0,0,0,0,0,0,0,0,0,0,0,0
-78.992811,33.613652,26WS009GG54,0,0,0,0,0,0,0,0,0,0,0,0
-78.785744,33.812954,26WS009GG55,0,0,0,0,0,0,0,0,0,0,0,0
-79.00389,33.59944,26WS009GG56,0,0,0,0,0,0,0,0,0,0,0,0
-78.953889,33.670833,26WS009GG57,0,0,0,0,0,0,0,0,0,0,0,0
-78.965185,33.629518,26WS009GG58,0,0,0,0,0,0,0,0,0,0,0,0
-79.001389,33.680278,26WS009GG59,0,0,0,0,0,0,0,0,0,0,0,0
-78.839444,33.840611,26WS009GG60,0,0,0,0,0,0,0,0,0,0,0,0
-78.953455,33.634922,26WS011GG01,0.264,0.401,0.924,0.85,0.965,1.535,1.786,1.339,1.287,1.297,0.994,0.0008
-78.952994,33.630681,26WS011GG02,0.055,0.125,0.264,0.29,0.468,1.287,2.098,1.794,1.868,0.888,1.148,0.323
-78.953375,33.634882,26WS011GG03,1.672,1.243,1.79,1.666,1.394,2.46,3.266,2.007,1.506,0.15,0.652,1.887
-80.983556,32.325444,27GC002GG01,0,0,0,2.078,8.164,5.921,3.169,2.636,0,0,0,0
-81.000389,32.595672,27GC051GG01,4.03,2.3,2.88,4.61,4.03,3.46,6.62,4.61,6.01,7.2,4.61,3.17
-81.001514,32.590161,27GC051GG02,0,0,0,0,0,0,0,0,0,0,0,0
-81.004722,32.601667,27GC051GG03,0.054,0.041,0.104,0.126,0.12,0.051,0.01,0.0072,0.04,0.148,0.083,0.085
-81.212662,32.588295,27IR001GG01,0,0,0.55,6.8,5.7,6.1,5.4,7,4.1,8.2,4.3,0
-81.018584,32.485475,27IR004GG01,0,0,0,5.524,7.927,9.712,9.331,7.98,8.363,4.872,1.727,0
-81.028155,32.485973,27IR004GG02,0,0,0,4.219,6.492,10.134,9.739,8.21,4.209,2.397,0,0
-81.018014,32.485013,27IR004GG03,0,0,0,0.574,1.278,1.47,2.749,1.361,1.241,0.861,0,0
-81.03947,32.47583,27IR004GG04,0,0,0,1.121,1.599,2.376,2.013,2.749,1.824,1.398,0,0
-81.043212,32.500344,27IR004GG07,0,0,0,0,0.825,2.921,3.147,2.828,1.973,1.922,0,0
-81.025347,32.489943,27IR004GG08,0,0,0,0,1.642,2.861,3.329,2.742,2.067,0.739,0,0
-81.054634,32.561055,27IR008GG04,0,0,0.777,5.723,6.829,7.571,7.421,6.03,4.293,2.47,0,0
-81.060425,32.50431,27IR009GG01,0,0,0,2.842,3.791,4.149,4.321,3.722,3.542,2.02,0,0
-80.951698,32.592266,27IR011GG01,0,0,0,0,0.649,1.292,1.027,0.739,0,0,0,0
-80.962181,32.592876,27IR013GG01,0,0,0,1.712,2.819,3.422,3.518,3.714,2.947,2.32,0,0
-81.017104,32.540195,27IR014GG01,0,0,2.622,6.91,7.421,8.91,8.031,7.87,5.392,3.119,0,0
-81.220067,32.59045,27IR046GG01,0,0,0,1.1,2.3,5.4,0.99,0,0,0,0,0
-81.228783,32.586433,27IR046GG02,0,0,0,3.7,7.4,17.3,3.8,0,0,0,0,0
-81.1214,32.665333,27IR047GG01,0,0,0.57,0.63,1.2,1.4,2.4,1.5,0.6,1.4,2.3,0.8
-80.970214,32.593095,27IR049GG01,0,0,0,0.3,0.2,0.4,0.5,0.3,0.2,0,0,0
-81.024727,32.285943,27IR050GG01,0,0.000125,0.00025,0.002125,0.002231,0.002,0.002185,0.002809,0.002715,0.002304,0,0
-81.017651,32.305096,27IR050GG02,0,0,0,0.019454,0,0,0,0,0,0.000793,0,0
-81.017973,32.300114,27IR050GG03,0.0025,0.024,0.002,0.0205,0.297,0.184,0.20675,0.2295,0.09125,0.15775,0.05975,0.00175
-81.017973,32.300114,27IR050GG04,0.0075,0.072,0.006,0.0615,0.891,0.552,0.62025,0.6885,0.27375,0.47325,0.17925,0.00525
-81.014583,32.287538,27IR050GG05,0,0,0,0.25,1.593,1.46425,1.75425,2.0445,0,0,0,0.0005
-81.014583,32.287538,27IR050GG06,0,0,0,0.75,4.779,4.39275,5.26275,6.1335,0,0,0,0.0015
-81.005013,32.283869,27IR050GG07,0.0005,0.0005,0.06125,0.1035,0.19925,0.16325,0.2155,0.3222,0.6125,0.2495,0.11575,0.00725
-81.005013,32.283869,27IR050GG08,0.0015,0.0015,0.18375,0.3105,0.59775,0.48975,0.6465,0.7518,1.8375,0.7485,0.34725,0.02175
-81.015213,32.287571,27IR050GG09,0,0,0,0,0.001,0,0.935,0,0,0,0,0
-81.019647,32.295757,27IR050GG10,0,0,0,0,0.001,0,0,0,0,0,0,0
-81.000437,32.284493,27IR050GG11,0.064,0.00475,0.01475,0.08775,0.36375,0.3555,0.4614,0.4135,0.12625,0.132,0.1205,0.0065
-81.000437,32.284493,27IR050GG12,0.192,0.01425,0.04425,0.26325,1.09125,1.0665,1.0766,1.2405,0.37875,0.396,0.3615,0.0195
-81.000271,32.279721,27IR050GG13,0.03325,0.035,0.06425,0.3078,0.3785,0.0275,0.06925,0,0,0,0,0
-81.000271,32.279721,27IR050GG14,0.09975,0.105,0.19275,0.7182,1.1355,0.0825,0.20775,0,0,0,0,0
-81.021297,32.278815,27IR050GG15,0,0,0,0,0,0,0,0,0,0.0295,0.1715,0.03525
-81.021297,32.278815,27IR050GG16,0,0,0,0,0,0,0,0,0,0.0885,0.5145,0.10575
-81.025149,32.285556,27IR050GG17,0,0,0,0,0,0,0,0,0,0,0,0
-81.024394,32.285559,27IR050GG18,0,0,0,0,0,0,0,0,0,0,0,0
-81.033699,32.196098,27WS001GG04,0,0,0,0,0,0,0,0.011,0,0,0,0
-81.065582,32.215626,27WS001GG05,0,0,0,0,0,0,0,0,0,0,0,0
-81.051183,32.148033,27WS001GG06,0,0,0,0.008,0,0,0,0,0,0,0,0
-80.969523,32.48562,27WS002GG01,10.16,7.868,9.161,11.793,15.187,18.117,20.22,17.503,16.161,4.502,0,7.056
-80.983116,32.48302,27WS002GG02,4.161,2.984,3.346,3.933,3.841,4.849,5.531,4.445,3.793,6.376,6.998,5.51
-80.981667,32.480278,27WS002GG03,2.839,5.19,5.86,6.778,6.905,2.915,0,4.79,6.39,11.482,13.024,10.679
-80.876503,32.629897,27WS004GG02,0.796,0.728,0.749,0.752,0.852,0.376,0.651,0.769,0.732,0.803,0.768,0.821
-80.882248,32.626278,27WS004GG03,0.829,0.63,0.799,1.178,0.724,1.158,1.013,1.07,0.808,0.93,1.217,0.746
-80.869067,32.528167,27WS006GG01,0.092,0.077,0.1,0.085,0.096,0.105,0.227,0.114,0.071,0.088,0.093,0.126
-80.868333,32.528056,27WS006GG02,0.086,0.071,0.123,0.079,0.088,0.077,0.152,0.075,0.087,0.087,0.093,0.097
-80.612845,34.26958,28GC002GG01,0,0,1.296,0.353,2.359,3.159,1.296,0.585,0.702,0.353,0,0
-80.674755,34.197835,28IN001GG01,2.411,2.602,2.03,0,0,0,0,0,0,0,0,0
-80.674755,34.197835,28IN001GG02,0,0,0,0,0,0,0,0,0,0,0,0
-80.765819,34.138251,28IN005GG04,0,0,0,0,0,0,0,0,0,0,0,0
-80.76423,34.13991,28IN005GG05,0.00086,0.0016,0.003,0.0028,0.0031,0.001,0.003,0.0018,0.00311,0.0074,0.0074,0.0048
-80.76436,34.13979,28IN005GG06,0.021,0.0396,0.0743,0.0699,0.0753,0.0245,0.0738,0.044,0.076,0.18,0.182,0.118
-80.7646,34.13984,28IN005GG07,0.00047,0.0009,0.0016,0.00159,0.0017,0.00056,0.00167,0.001,0.0017,0.0041,0.00413,0.00027
-80.76356,34.14018,28IN005GG08,0,0,0,0,0,0,0,0,0,0,0,0
-80.76336,34.14027,28IN005GG09,0,0,0,0,0,0,0,0,0,0,0,0
-80.76314,34.14036,28IN005GG10,0.072,0.137,0.257,0.241,0.26,0.084,0.255,0.152,0.263,0.622,0.628,0.408
-80.76556,34.13849,28IN005GG11,0.488,0.786,0.84,0.768,0.431,0.917,0.838,0.802,0.9,0.954,0.644,0.588
-80.76539,34.13849,28IN005GG12,0.427,0.687,0.735,0.672,0.377,0.802,0.733,0.702,0.787,0.835,0.563,0.489
-80.76249,34.13675,28IN005GG13,0.305,0.491,0.525,0.479,0.269,0.573,0.524,0.501,0.562,0.596,0.402,0.349
-80.76327,34.138,28IN005GG14,0,0,0,0,0,0,0,0,0,0,0,0
-80.76309,34.1378,28IN005GG15,0,0,0,0,0,0,0,0,0,0,0,0
-80.34105,34.424783,28IN006GG02,0.154,0.123,0.14,1.125,0.129,0.132,0.134,0.146,0.134,0.136,0.145,0.171
-80.332517,34.428,28IN006GG03,0,0,0,0,0,0,0,0,0,0,0,0
-80.3358,34.432867,28IN006GG04,2.445,4.234,3.632,3.908,4.857,4.974,5.183,6.136,5.507,7.282,7.138,7.027
-80.328067,34.429317,28IN006GG05,0,0,0,0,3.143,5.056,5.972,6.293,5.314,6.324,5.817,6.495
-80.326333,34.42525,28IN006GG06,8.826,7.856,5.962,7.132,7.392,9.067,7.937,9.957,8.894,11.097,9.743,9.191
-80.3303,34.423083,28IN006GG07,0,0.063,0.715,4.085,5.824,3.354,0,0,0,0,0,0
-80.329567,34.417533,28IN006GG08,7.571,5.318,3.92,5.031,4.667,4.221,8.966,8.16,5.881,9.767,8.402,8.175
-80.324583,34.41965,28IN006GG09,5.406,3.263,7.767,6.415,5.48,5.337,6.576,5.598,4.014,6.975,6.05,6.629
-80.3189,34.421233,28IN006GG10,6.957,3.705,2.835,2.958,6.084,8.365,9.076,9.297,6.698,4.235,5.31,6.265
-80.633333,34.25,28IN007GG01,0.01,0,0.03,0,0,0,0.04,0.04,0,0,0,0.05
-80.633333,34.25,28IN007GG02,0,0,0,0,0,0,0,0,0,0,0,0
-80.633333,34.25,28IN007GG03,0,0,0,0,0,0,0,0,0,0,0,0
-80.679635,34.200126,28IN009GG01,0,0,0,0,0,0,0,0,0,0.0447,0.071,0.1314
-80.679531,34.199874,28IN009GG02,0,0,0,0,0,0,0,0,0,0.019,0.19,0.0306
-80.679449,34.199616,28IN009GG03,0,0,0,0,0,0,0,0,0,0.1853,0.2719,0.5579
-80.679313,34.199368,28IN009GG04,0,0,0,0,0,0,0,0,0,0.2241,0.32188,0.7116
-80.679203,34.199106,28IN009GG05,0,0,0,0,0,0,0,0,0,0.0809,0.0293,0.0467
-80.678916,34.198637,28IN009GG06,0,0,0,0,0,0,0,0,0,0.0195,0.0204,0.0233
-80.67813,34.200387,28IN009GG07,0,0,0,0,0,0,0,0,0,0.0567,0.0776,0.1153
-80.541698,34.324435,28IN010GG01,0,0,1.335,1.591,0,0,0,0,1.025,0,0,0
-80.541698,34.324435,28IN010GG02,1.74,1.686,1.581,2.502,1.919,2.081,2.492,1.254,2.282,2.217,2.509,2.879
-80.691097,34.175768,28IN011GG01,1.1,1.2,1.35,1.2,1.55,1.45,1.55,1.65,1.35,1.15,1.75,1.4
-80.691097,34.175949,28IN011GG02,1.1,1.2,1.35,1.2,1.55,1.45,1.55,1.65,1.35,1.15,1.75,1.4
-80.567666,34.162374,28IR011GG01,0,0,0,0,0,0,0,0,0,0,0,0
-80.555586,34.162776,28IR011GG02,0,0,0,0,0,0,0,0,0,0,0,0
-80.565609,34.157543,28IR011GG04,0,0,0,0,0,0.077,0.017,4.5,0,0.05,0,0
-80.508004,34.365369,28IR011GG05,0,0,0,0,0,0,0,0,0,0,0,0
-80.432805,34.236649,28IR012GG01,0,0,0,0,0.39,1.5,3.32,0.39,0.91,0,0,0
-80.553993,34.123418,28IR013GG01,0,1.4,3.9,6.7,6.9,6.5,5.8,4.9,4.5,3.7,3.4,2
-80.593552,34.131529,28IR014GG01,0,0,0,0,0.57635,0,0,0,0,0,0,0
-80.557778,34.120556,28IR015GG01,0,0,2.1,4.9,5.2,9.8,12.2,12.8,5.2,2.3,0,0
-80.341603,34.290178,28WS002GG01,3,2.7,2.6,3.2,4,3.4,3.5,3.9,3.4,3.4,1,0
-80.338437,34.220073,28WS002GG02,3.9,3.2,3.8,0.46,2.6,6.4,8.3,5.5,5.2,6.1,4.4,5
-80.480912,34.354129,28WS002GG04,0,0,0,0,0,0,0,0,0,0,0,0
-80.488039,34.352412,28WS002GG05,4,2.6,2.7,2.9,3.4,3.5,3.5,3.4,3.6,3.7,3.2,4
-80.510035,34.369871,28WS002GG06,4.2,3.8,4.2,4.5,5.7,6.1,6.3,6.4,2.8,3,3.2,4.2
-80.427542,34.209077,28WS002GG08,0,0,0,0,0,0,0,0,0,0,0,0
-80.548456,34.300783,28WS002GG09,5.4,4.4,5.8,6.4,7.8,9.1,9,7.5,5.3,4.6,3.4,5.8
-80.546274,34.211219,28WS002GG11,3.3,2.8,2.9,3.4,4,4.1,3.8,3.1,0.0025,0.0021,0.0087,4.7
-80.638973,34.299496,28WS002GG14,0,0,0,0,0,0,0,0,0,0,0,0
-80.788473,34.427712,28WS002GG16,0,0,0,0,0,0,0,0,0,0,0,0
-80.797901,34.444768,28WS002GG18,0,0,0,0,0,0,0,0,0,0,0,0
-80.533958,34.326882,28WS002GG20,2.9,3.2,2.5,3.4,4.7,6.4,5.6,5.3,4.4,4.9,3.5,4.7
-80.350092,34.160774,28WS002GG22,4.25,3.6,4.1,5.2,5.5,5.3,5.5,5.1,4.2,3.5,3.6,4.3
-80.80295,34.472286,28WS002GG23,0,0,0,0,0,0,0,0,0,0,0,0
-80.431611,34.147164,28WS002GG24,5.9,5,5.4,7.2,7.6,7.6,7.5,7,5.9,5.5,4.9,6.3
-80.43734,34.35732,28WS002GG26,6.1,4.4,5,6.2,6.6,6.7,7.5,9.1,10.8,9.3,11.7,14.4
-80.53778,34.31985,28WS002GG27,2.2,1.8,2.3,2.6,3.1,3.6,3.6,2.3,0.0078,0.0006,0.0096,0.045
-80.412569,34.209772,28WS002GG28,10.8,9.6,10.4,10.3,11.6,11.8,12.5,11.3,9.7,10,8.5,10.3
-80.416944,34.339136,28WS002GG29,0,2.9,3,2.1,3.4,4,4.3,4,5.1,5.4,10.2,16
-80.414941,34.338453,28WS002GG30,0,0,0,0,0,0,0,0,0,0,0,0
-80.41355,34.337301,28WS002GG31,0,0,0,0,0,0,0,0,0,0,0,0
-80.427774,34.335807,28WS002GG32,0,0,0,0,0,0,0,0,0,0,0,0
-80.770888,34.173786,28WS004GG01,0,0,0,0,0,0,0,0,0,0,0,0
-80.792222,34.172222,28WS004GG03,0,0,0,0,0,0,0,0,0,0,0,0
-80.758626,34.148645,28WS004GG07,0,0,0,0,0,0,0,0,0,0,0,0
-80.353373,34.42093,28WS005GG02,0.3,0.3,0.3,0.4,0.5,0.5,0.2,0.3,0.3,0.1,0.3,0.4
-80.353846,34.420971,28WS005GG03,0.4,0.3,0.3,0.4,0.5,0.5,0.5,0.4,0.4,0.4,0.3,0.5
-80.481976,34.507268,28WS050GG01,2.2,1.9,2,2.2,2.5,2.4,1.6,2.3,2.4,2.3,1.8,1.9
-80.435052,34.596363,28WS050GG02,1,0.7,1,1.1,0.7,1.2,1.3,0.9,1.4,1,0.8,1.1
-80.354508,34.396925,28WS050GG03,2.3,1.9,1.9,2.3,3,3.3,4.9,3.5,2.2,2.3,2.4,3
-80.355068,34.438565,28WS050GG04,1.5,1.2,1.2,1.5,1.8,2,1,1.3,1.4,1.4,1.6,1.9
-80.75,34.666667,29GC050GG01,0,0.05,0,0.2,0.35,0.5,0.35,0.55,0.375,0.25,0,0
-80.75,34.666667,29GC050GG02,0,0,0.15,0.3,0.4,0.3,0.3,0.3,0.15,0,0,0
-80.75,34.666667,29GC050GG03,0,0,0,0.05,0.2,0.35,0.2,0.15,0.25,0,0,0
-80.75,34.666667,29GC050GG04,0,0,0,0,0.15,0.25,0,0.1,0.175,0,0,0
-80.8784,34.640183,29GC051GG01,0,0,0,0.248,0.612,0.796,1.219,1.173,0.781,0.46,0,0
-80.87745,34.638167,29GC051GG02,0,0,0,0.303,1.25,1.364,2.151,2.027,1.937,0.826,0.067,0
-80.875617,34.639717,29GC051GG03,0,0,0,0,0,0,0,0,0,0,0,0
-80.868317,34.622733,29GC051GG04,0,0,0,0.342,0.665,1.822,2.671,2.842,1.622,1.644,0,0
-80.86855,34.622167,29GC051GG05,0,0,0,0,0,0,0,0,0,0,0,0
-80.871683,34.641817,29GC051GG06,0,0,0,0,0,0,0,0,0,0,0,0
-80.298611,34.354167,31IR001GG01,0,0,0,0,0,0,0,0,0,0,0,0
-80.294444,34.347778,31IR001GG02,0,0,0,0,0,0,0,0,0,0,0,0
-80.305556,34.349167,31IR001GG03,0,0,0,0,0,0,0,0,0,0,0,0
-80.108774,34.088352,31IR008GG01,0,0,0,0,4,15,15,6,4,0,0,0
-80.107176,34.084887,31IR008GG02,0,0,0,0,5,18,14,8,2,0,0,0
-80.088961,34.06776,31IR008GG03,0,0,0,0,5,16,12,6,3,0,0,0
-80.1224,34.06752,31IR008GG04,0,0,0,0,4,14,10,6,4,0,0,0
-80.109574,34.06509,31IR008GG05,0,0,0,0,6,18,12,3,0,0,0,0
-80.162478,34.124689,31IR008GG06,0,0,0,0,3,14,12,2,0,0,0,0
-80.127258,34.102995,31IR008GG07,0,0,0,0,4,12,10,2,0,0,0,0
-80.173427,34.095091,31IR017GG01,0,0,0,0,5.4,10.5,13.2,6,0,0,0,0
-80.175083,34.044517,31IR017GG02,0,0,0,0,3.6,3.5,6,1.5,0,0,0,0
-80.1785,34.015683,31IR017GG03,0,0,0,0,1.84,2.85,3.7,1.5,0,0,0,0
-80.34315,34.153,31IR018GG01,0,0,0,1.099,6.592,9.618,2.341,1.261,1.263,0,0,0
-80.33381,34.14093,31IR018GG02,0,0,0,0,11.317,14.449,0.807,0,0,0,0,0
-80.359316,34.130478,31IR018GG03,0,0,0,0,5.936,9.272,73.595,6.526,0.641,0,0,0
-80.358813,34.148036,31IR018GG04,0,0,0,0,1.849,2.772,1.845,1.215,0,0,0,0
-80.38193,34.094217,31IR018GG05,0,0,0,0.133,14.329,22.515,4.555,3.494,0.467,0,0,0
-80.344946,34.145117,31IR018GG06,0,0,0,1.49,10.882,15.457,2.387,1.368,0,0,0,0
-80.1785,34.01667,31IR019GG01,0,0,0,0,1.84,2.85,3.7,1.5,0,0,0,0
